RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
31821,176,Grand Prairie,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1241.0305287448916,1244.2524176274103,1243.802789485524,1250.8555357200205,1247.1177051152415,1250.0626698365195,1250.7524791706394,1261.3573101605975,1270.4629942778429,1275.888423126588,1278.3133175941691,1282.809338402663,1299.7709225627848,1312.8958290475705,1327.7742366561483,1342.3245618684905,1370.5681407964216,1395.489008233252,1418.3422275033686,1437.321916393818,1453.041014238405,1477.710435106305,1498.844320051289,1517.873867816356,1527.375815031036,1540.8065713162205,1556.0579446115394,1564.6414270285277,1577.340813649129,1587.9094345421256,1603.139426142038,1604.9498027604045,1604.9366013405277,1599.7389198362043,1597.891668057722,1607.0358299407314,1606.422794422108,1606.9951894765115,1606.1246052701,1608.3917420168646,1601.739775575989,1596.6340749962246,1589.261026633473,1591.5051172931478,1596.2986382555682,1600.6399970523034,1603.8961894443785,1598.9778736011333,1602.6422182268575,1603.6782815104732
38119,180,Cypress,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1562.3788414524208,1562.4805339915683,1574.8789597305968,1581.807699622581,1577.7707807276497,1564.4128006410776,1561.395351367686,1571.9379148897224,1586.555240797784,1600.597544408618,1614.0442224208828,1620.374288252237,1634.3603036127,1634.1920671040718,1639.6087834920388,1652.506964408663,1686.0093708178133,1724.834419761601,1752.183647548489,1774.8062330992009,1798.7334909366937,1817.080186234832,1828.028882134466,1850.1490870288687,1867.786205373466,1889.923256015318,1903.142522793155,1917.2580615670663,1918.5500828204183,1914.988969455179,1918.0078033465795,1926.9402520738704,1907.618609091767,1908.885259727086,1911.5977374463864,1939.9891047043045,1941.210876235428,1942.5333864966876,1950.0644418035567,1952.3354001713783,1954.4958932495856,1958.796730729832,1961.413407556852,1958.234876164954,1973.9122254717147,1975.815166718628,1979.2047584201655,1957.6545078631505,1956.8267423340671,1955.3616780045352
5424,199,Killeen,city,TX,TX,"Killeen-Temple, TX",Bell County,882.5052173870262,885.8175281743977,894.3027890628932,895.524530496354,893.6980618865128,898.0813182456366,904.8805686624472,919.5943834225676,933.1738610972552,946.0397806966766,957.1611451630604,965.304412390233,973.257815358492,987.2526613999316,1000.4489707777748,1020.1739663581984,1045.488086564009,1075.254793761519,1101.4745991312652,1116.534478696285,1135.6984012735102,1157.6960213717814,1179.070305007636,1194.10868683134,1197.8340985376758,1195.562691052019,1204.1906987251523,1215.5619252753515,1230.0296574358415,1230.2352340439895,1234.311229472526,1237.4251821747298,1238.643046009115,1229.143336521195,1225.5801341808874,1229.8182185605986,1241.544333357398,1251.2427144328092,1255.2023092901843,1253.310439936233,1246.31038374251,1246.0566231501173,1243.997540533537,1246.484465510213,1248.2635638428033,1256.6204308874203,1260.7371074637033,1262.035476379187,1262.3833083462296,1265.142803452586
26857,207,Round Rock,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Williamson County,1396.5776193087142,1405.1832302923324,1410.2623345574668,1417.3492801762477,1409.2425217649766,1405.0849864589234,1398.2999295541929,1399.600114215405,1406.8698991638248,1419.7968017068629,1428.3902826530534,1437.9326276332788,1448.5178422030394,1458.1281685537056,1467.7003955684957,1478.6517123017877,1517.724913452981,1560.7562075563446,,,1688.0503321435187,1699.911708760219,1709.8707104118664,1720.328539251692,1738.9644911305832,1750.7205150492134,1769.7138715051456,1785.7926705999137,1797.165736027948,1804.5544055073335,1799.7284113098278,1810.2797022115144,1808.359818320084,1817.13214217726,1797.659824180687,1801.468538100227,1802.1581060804967,1828.3693563914624,1829.1067103758985,1829.2850724222696,1819.560776182116,1809.1867995387831,1801.4546393825733,1788.208422004625,1786.8522277491782,1784.1578720433447,1802.6249497224908,1801.338298005488,1796.4957806345103,1773.8905501384372
44734,209,Conroe,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,1340.3541542648534,1348.5371039631068,1336.3017399939902,1328.9192398595926,1317.734742646979,1305.0295304290926,1306.399805462092,1310.7993190052573,1314.631113374555,1329.9469916120524,1344.5038457324074,1362.7494985022693,1364.0354716971242,1363.729610376359,1369.9212223745349,1390.68346380098,1412.227879778186,1435.4936073613064,1452.6034578075332,1479.2686090770724,1496.6427597954416,1508.5181554194528,1510.922294368347,1529.3357304325389,1545.8671473289337,1563.4264314358122,1567.8671874684962,1569.1947689495466,1578.407788745624,1590.225984899661,1597.2722910160892,1592.5531771344367,1597.5328674282534,1598.157703555777,1599.5981893189198,1593.6057561406806,1598.133373355134,1601.8001644409692,1611.2636196590097,1616.2741557077109,1615.5608732507849,1611.6226031233566,1611.4500790171394,1614.057641961144,1614.0554292384986,1616.9764115363091,1623.6529914845416,1626.5112110753548,1625.535724093138,1624.6381399559366
41114,216,Sugar Land,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1613.372830013372,1628.9451344919803,1640.4248876778724,1636.665070899816,1624.1424079132237,1606.925868140753,1598.0832443110014,1603.167859278188,1617.721267382595,1639.9660224684585,1643.9974111505048,1657.8874768819458,1661.4380002252922,1679.3955994604007,1677.1128240198454,1686.9002712697218,1704.8348559699716,1739.6210872639,1798.141572931616,1840.443067104075,1861.981359976696,1868.106275296043,1898.0129611412517,1919.8670370368843,1916.5775462270465,1897.4948392863064,1890.1118166433496,1897.96350389284,1912.023887211016,1931.1443357796545,1932.7742250172157,1923.6872963324504,1936.590293994928,1948.3218839047129,1953.5713807485288,1951.0947773777948,1959.35841853798,1977.7131089998,2004.2348940783045,2014.762815560947,2017.0349036398284,2006.9188410048257,1996.1283669444783,1999.482133529318,1993.942362925373,1995.225923768816,1993.8450887005376,1999.1782615106467,2009.259223746801,2014.1069168836607
4521,221,Edinburg,city,TX,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County,753.8430198737836,757.9191206637402,765.6887944697326,764.4841633956598,761.8452984689302,751.3679602910265,755.8303397205693,762.6651168671286,773.4450269835411,780.0836511018504,784.0907288584909,788.212234667117,786.2724785869107,790.9779614238747,793.4612334508975,802.0935189370228,813.3127394613906,826.2947442455458,842.399724283879,838.5409636163797,849.0235653413138,839.280744309876,852.7100638329409,846.1454447778688,862.5848753060865,870.3681421343456,879.8681423086251,886.3932531652796,895.7620508726759,903.5957701040516,894.8140870219934,897.3844109948004,896.8317700957145,916.7155525732426,918.2211170444637,922.838707689124,922.630016923208,929.220272181771,931.3588303996232,933.4813263799751,932.284068671602,932.991788587624,941.6704969329514,951.201806166031,954.9818449293576,953.5293827486796,955.197256206716,964.2221228991608,966.3569821616996,965.938522777532
19360,224,Midland,city,TX,TX,"Midland, TX",Midland County,1519.108778480066,1535.278291195609,1497.761577508874,1463.929224389331,1361.9039988920122,1300.1988608330057,1252.3646049309216,1230.0138758225637,1220.7348943646382,1224.0842503398724,1225.9721919424476,1231.922139761962,1212.9372575720054,1195.305973528627,1170.4478193923296,1183.1069387310597,1187.573168101749,1198.7791219526252,1198.0110043125478,1201.2423147973834,1203.576892054795,1196.7007306521257,1192.7651573833705,1192.314063773823,1203.8481697853545,1211.279111633094,1227.541535466532,1255.5276880647823,1288.201221133392,1315.089627960023,1332.2008581799332,1346.8914848232423,1361.130120944292,1387.1631740723467,1404.8207724355814,1419.6018053574571,1430.5990296549028,1437.1781485463837,1452.8725452181243,1444.3696655109145,1450.6303854548723,1454.044861010388,1471.093636015061,1483.6976868668442,1495.346204232224,1501.1367747414529,1513.589151060284,1526.6132299184012,1542.267888790387,1563.6448051948053
6286,227,Odessa,city,TX,TX,"Odessa, TX",Ector County,1371.6057378633031,1361.6379542940122,1352.0459503273476,1322.8377175582907,1275.9021441111613,1208.0754753137364,1183.359319625271,1189.0773465806003,1183.347494972067,1176.5718827125895,1172.641775066655,1172.10393383846,1167.2164693745422,1170.853112026526,1157.0648314260727,1157.7499440237398,1145.5035681163083,1145.7243770120924,1128.989654753312,1124.209831022299,1139.2006213034151,1153.9661063460417,1164.0467581386918,1158.4007495909366,1157.873099560778,1159.1468332914217,1174.6162041318487,1193.384336854776,1218.231478135194,1247.6963692186498,1282.2076660695022,1297.0455303463918,1306.7786969325257,1324.3192313951215,1347.492980324295,1374.269490487745,1384.0467714695003,1393.9518551113158,1404.8082048892686,1412.278369140059,1425.2916687031154,1432.6719628131102,1438.4476648650375,1449.3556167990648,1455.306563071606,1455.5839672838845,1453.41454435329,1457.117641345838,1472.7080869574763,1484.7374913733609
41324,232,Tyler,city,TX,TX,"Tyler, TX",Smith County,1058.6852975999316,1065.0130962211526,1064.9046177831744,1063.6333118293394,1052.515421553093,1052.4144185124987,1048.26892385702,1057.2795343210723,1056.8206316301296,1066.1684321288924,1067.361747564452,1077.5312322170118,1091.0803209781327,1091.9948214216863,1104.6287856507265,1117.6897977678204,1149.0013640664044,1175.2740305973643,1200.4947769497965,1205.081027268909,1204.5251470757928,1230.7027162252807,1256.0404734080798,1283.9312952300877,1279.5606127441984,1290.09868109738,1293.891031792177,1301.5020393720704,1307.0867044210509,1307.1939064327123,1319.0347787412284,1330.8401334697287,1357.374096234804,1351.3203196874454,1355.839536731383,1336.5923908839652,1351.3894420939648,1356.301003262464,1364.1243914390077,1369.0114990897544,1367.2708197482843,1370.083236062738,1364.88944861829,1367.150269351426,1362.4100829481413,1366.2178308360767,1364.085183871779,1376.510826023039,1377.3647653582211,1380.6460317460317
12694,247,Mesquite,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1258.1092300510888,1256.992041638583,1268.7675754030995,1282.477227747954,1292.930616492221,1304.0015728716369,1301.1908976750974,1311.1078037530858,1315.583502589922,1328.5635188920132,1335.9812693663264,1348.6409563015045,1362.6799213153795,1378.2929116085706,1392.2649430021534,1400.958831457108,1398.0360365775127,1395.9915487341525,1417.021099766986,1436.4228140245646,1467.4043522894906,1489.2159783998804,1509.1044826737884,1522.5676045850587,1531.446245655602,1547.864284538579,1562.2854296389476,1579.3439849949473,1599.996910620032,1619.5588311615688,1629.3859138558755,1638.6475671771989,1638.8815869079426,1654.533842588112,1657.252935380852,1655.5654771103552,1659.4325251305393,1669.8081721917797,1673.7104786778675,1676.9004338090526,1683.8572271169517,1690.9908204541637,1695.6128898752395,1698.3916095861994,1702.6235133089112,1697.7323774465945,1704.5746254353808,1716.7687252517478,1726.1515329531703,1725.8062453592938
19865,250,Pasadena,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1212.926991726714,1227.907896753963,1236.5022191114183,1251.2318612345653,1246.3728752011762,1248.7976881526554,1249.2849340501064,1248.5505781224244,1263.067424312709,1255.2731255740791,1275.9510093879765,1269.5835048949182,1288.246906437775,1294.9086627809447,1290.741498597554,1285.2117768634355,1286.230924347702,1297.7472846622984,1310.0859742497498,1324.2933172515295,1332.1641453934824,1342.9820333653847,1347.2261765777646,1365.6608628425752,1365.233514256855,1357.8381402562354,1356.555263981578,1371.2701050059145,1393.5851401147615,1397.2584028340443,1407.8245285588105,1416.7010009294356,1439.691337819361,1457.0609468446826,1461.04447256849,1429.6545839730409,1421.0585310991394,1428.4014899176968,1440.6385706196363,1440.6760093947464,1435.7562032358308,1439.273448287274,1438.123125273725,1438.4925733794137,1428.7070571824938,1427.0405234078162,1433.5061407275384,1465.2822828307342,1486.0639225301004,1501.314814814815
4351,252,Denton,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,1257.819080653736,1252.9121724498486,1242.61836715699,1240.5345991980157,1243.3847530412208,1256.7218597553083,1261.2764721511053,1257.6427466103826,1257.867630657881,1265.328668257759,1278.0851167024312,1290.6506715393955,1297.1605383210476,1309.0459850240566,1325.490580587687,1336.1997619082745,1347.3586424186624,1344.4431105357587,1353.883981520458,1368.688310912525,1394.532912120323,1413.4515020061676,1428.1224965596953,1438.771520841472,1452.040430434918,1465.7401693983757,1475.9754942154393,1491.505368188086,1506.410806375917,1522.213505053728,1537.0500188575315,1553.5504877491733,1559.7472011156922,1562.027710518645,1556.8865948444395,1562.2829650922442,1564.43085535442,1572.58030035379,1576.6884342303467,1578.971534645886,1580.125372744815,1585.3920755663014,1586.2954643193827,1584.290141117801,1583.1034260988472,1586.4500091141713,1595.9958198386723,1599.355197007196,1604.634516937884,1603.5928617238142
47379,256,Richmond,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1448.4089767509954,1445.954992421048,1441.7062495279963,1430.2652972057574,1427.4277358119305,1436.2293986903092,1446.1805759429212,1456.261385893474,1454.9336071714254,1461.0663287643254,1470.7578191440682,1482.1295928816996,1479.628989667429,1493.1792781353408,1519.6718552925993,1536.7585912229636,1555.977123490704,1566.3614236369865,1603.1422944163328,1632.3875830473237,1660.132657893558,1686.7779536081116,1702.3646389167984,1717.3619363445232,1727.8819606991003,1733.1202274225589,1723.9908084999738,1750.133230079863,1749.4229419627156,1761.6976287186162,1744.1988002638195,1761.4694416798343,1766.6274768825072,1758.1050858707038,1759.1873696850666,1759.8372655508235,1778.040442966502,1775.89817398015,1790.633588544964,1783.2897052713265,1793.0256593082795,1794.636016511433,1805.172641711848,1793.2174676595353,1794.148641853052,1804.197327599266,1811.718573143956,1819.2063807672112,1818.424469321849,1832.04649024024
35282,261,Beaumont,city,TX,TX,"Beaumont-Port Arthur, TX",Jefferson County,955.4588305562884,966.87783178479,964.6122661325504,965.6635115044865,974.9723717895074,976.0779112545132,975.2915087234596,969.855129331742,968.7593233391616,978.231643087435,982.0425983849168,983.8454548320328,983.8827509906608,986.1784283050782,994.8207363971944,1002.6748389765633,1002.2115478469892,1008.4169716545116,1008.3026494046168,1027.0732924766228,1029.8729295446287,1037.1176120440884,1043.5962837267243,1057.321541075552,1065.4340177043616,1078.1593667851432,1079.1648304718908,1062.2204176067355,1064.0930975264534,1071.16535343189,1089.0154107466303,1088.9870449120071,1082.910228822156,1094.8159560612107,1102.442829892996,1103.325981879223,1102.739504295195,1099.266415827659,1103.6072075328252,1123.4710921539397,1131.734729378147,1133.6719493530393,1130.6830996139772,1132.948615124812,1146.9630435016109,1142.6845305996785,1143.501024954453,1146.455536741732,1153.6113444094951,1160.3698232323231
25818,264,McAllen,city,TX,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County,1143.9482335983466,1145.411202978969,1140.6614838008088,1146.8422025904674,1144.4793703079995,1151.2024946225506,1143.1366330373874,1157.890584704421,1154.1658787123235,1170.6497996955054,1172.460212084718,1186.023313254865,1191.1387638155386,1195.0705999878874,1207.7834744076383,1219.73186050348,1235.9452085151288,1236.1883131630098,1245.193501561462,1250.0385385319544,1281.8740627685008,1303.495333084281,1328.4882154395666,1336.7293765183824,1340.9338410254186,1362.0216464446148,1352.1169369281806,1353.609509097002,1361.3282999700118,1382.723525702308,1406.238836097098,1412.3800401587946,1413.8807114618207,1407.0691083767008,1413.9580139354098,1409.3285135663684,1414.483916556626,1416.3561002282825,1434.551276208016,1442.942998133132,1445.0427511765706,1442.5641519113165,1436.334473642033,1441.0080439719443,1438.6664897298842,1443.541445738148,1439.05281841516,1448.8024322758852,1454.317257913822,1453.6599326599326
23394,277,Abilene,city,TX,TX,"Abilene, TX",Taylor County,968.6209929701932,976.7865874001476,980.5327412322948,987.0851661251088,986.8717132505255,992.0442967695316,996.454955140064,998.9349835969203,1006.0711112866431,1009.9323549432634,1021.1898525854616,1027.400179773196,1042.7085331817748,1047.796403026235,1057.691415792517,1054.2149548926595,1060.222840841508,1060.9824351953575,1074.4755903331284,1090.5156001596272,1101.718574821807,1116.9110238645635,1120.6492357235538,1121.043865898468,1122.277619695281,1128.463746744857,1140.4597329862247,1150.4737881205567,1168.2823472268417,1180.5815690581987,1187.0457275989736,1196.6117340486037,1204.451055477901,1205.4215245573923,1209.4937664102042,1219.1525783861389,1224.0257832260677,1232.629821504374,1233.1250124226372,1241.3609789943262,1239.5008482663247,1243.704177427806,1245.5808663227783,1243.935580383885,1244.9227381052394,1249.5294197756102,1255.7264160413702,1259.826990739177,1264.724911544271,1265.731884057971
