RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
6646,22383,Purmela,city,TX,TX,"Killeen-Temple, TX",Coryell County,,,,,,,,,,,,,,,,,,,,,,,,,,454582.4785916309,458645.5476928172,465291.5882132157,476913.0350589673,486752.9249413009,489036.3637835092,486117.9621322867,479005.26427460223,474192.1447954399,468799.5938784583,463243.9956177147,454356.68456024927,445453.7975884432,438946.28789456486,434967.646458225,433334.7609444711,431902.8425052858,431485.97514121496,430353.87209079735,429379.0892847199,427640.4350128596,428028.3739680569,428915.01450419176,429482.1156051971,429050.8652529647
36452,22407,Tow,city,TX,TX,,Llano County,144352.40526726667,144815.57431381254,145387.36984692703,146479.39421323288,147419.1152361814,148116.84158087504,149477.4557383405,151398.75798649492,153903.51574085365,156960.06166603343,160536.49438101018,164444.02610651907,167815.95419356276,170961.5206247074,175075.4430979355,179186.85072395133,184474.7397677641,189458.81474670072,195145.05287200888,199297.5478918874,202556.06208053397,205218.4019586948,209526.60350846944,213714.94636906355,219895.7869919639,226715.48560237864,234035.03876477887,241357.4316290628,247976.5201747213,254260.87857497964,256509.1039106713,255228.62526221716,251947.2793303053,250109.19354087824,247507.18009731013,245228.8683117833,241223.38497667547,237960.3294155594,235190.89984440675,235347.68681487523,237790.0175646777,240838.83858189665,242994.80203419007,244870.3508493524,245573.0049744664,245062.66933990092,243647.06910702423,242141.42047810063,241409.95467572272,239974.2753413633
15861,22407,Powell,city,TX,TX,"Corsicana, TX",Navarro County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233229.60542349535,232927.94643260876,234069.8421324668
26871,22432,Rule,city,TX,TX,,Haskell County,,,,,,,,,,,,,,,,,,,,,,,,,,61667.96912075733,61104.734955926935,59989.95757230992,58607.586775051495,57926.939762383554,58289.23610997319,58440.28693162492,57809.056126970914,57512.326861351125,57978.75395511428,58756.31455856178,59634.19070795291,59976.265035324,61079.473273776246,61581.98362534633,61896.40842871882,60973.07995358534,60448.47960609839,59753.65906755877,59385.29436565437,58834.42033211113,58485.19275230964,58300.28577414149,58511.84119279857,58933.986244217725
3459,22492,Asherton,city,TX,TX,,Dimmit County,,,,,,,,,,,,,,,,,,,,,,,,,,78753.96872840442,78031.87154804193,77343.49611282417,76769.94568351233,77057.54070359793,77914.29825165618,78482.04869119289,78171.95068235502,77276.52442909701,75665.31574271792,74096.84120678001,71989.48706963223,70563.0748350271,70100.26181797394,70807.83720586797,71288.20633283838,70910.32981227353,70414.60255359799,69795.04373325538,69319.71255091099,68930.76439063769,68847.2209446914,68675.00198634058,68195.98970759682,67519.20521439842
53023,22557,Log Cabin,city,TX,TX,"Athens, TX",Henderson County,113641.93705112408,114481.41529942224,115738.1355799673,117422.61549350574,118533.05865227438,119679.6148859288,120957.39369529572,122752.64417587411,124717.87555336616,126585.9038016888,128616.18681860957,130311.92479573684,132156.38739452072,134398.53570819882,137919.5899752441,142145.3665167369,147250.57185130264,151967.6680224728,155408.39977837296,157130.83323610845,157682.90666618352,158543.88652622935,160734.98635547992,162336.15133676087,163760.1943302102,163936.5939953619,164756.4902366815,165969.25711133084,167699.79010025784,169811.06933175365,170810.21505591154,170008.53686137288,168183.84925700628,166923.77924775318,165823.08824684453,164430.30431533026,162239.0511729389,160690.78381310086,159637.860897579,158228.3332440477,155505.81959337625,152459.56884528475,149673.10406067804,148043.10876965363,146863.56521983203,145983.7538775741,145443.18806264983,144857.98072978025,144040.35136158767,142558.13099172575
24992,22574,Gustine,city,TX,TX,,Comanche County,146532.82607621458,146997.6249893409,148274.62151383082,149623.8929417643,150358.7139630222,150072.451247651,150550.90828569708,152295.850033097,155443.3744500352,158353.49072779494,161205.459360299,163740.0711051943,166742.31817539156,170054.8466807377,174192.20926184204,177637.60239210262,181218.0148277592,184634.37090065985,189565.68811102223,194387.5175203572,198334.6425006895,201254.78207299695,204235.1476070469,207538.1096655112,210433.03034286143,213207.6296272929,215533.0987970346,219194.0119329278,222718.1863313259,226330.4956836097,227523.2551158216,226416.85408449871,223714.8189908757,221903.9532158872,220754.3913623405,220138.0108163653,218868.17651296084,218046.4587206184,218047.40246320333,218853.77657232076,219729.234909084,220615.62975732432,221496.3241847472,222497.41343029527,222954.4262656148,222555.0916525695,221812.92446890168,221876.52767715423,223372.6801770324,226614.09179574923
5767,22646,Malone,city,TX,TX,,Hill County,,,,,,,,,,,,,,,,,,,,,,,,,,149202.55184302235,149508.83268430026,149910.60787670696,151295.42896642804,153918.8124400299,156656.99671854408,157981.24549691545,156583.76652695597,154170.49862317994,151845.3738361077,149647.4673229271,148274.02058254855,147994.34081256558,148031.6513223454,147885.45501627194,147469.44050855,148043.50079528836,149575.75221839824,151328.0373669113,153443.13172957857,154961.82177040292,155933.8374419571,156026.6162866483,155557.62010270738,155338.54927362
26375,22702,Palo Pinto,city,TX,TX,"Mineral Wells, TX",Palo Pinto County,,,,,,,,,,,,,,,,,,,,,,,,,,344034.94152994413,344840.5618389281,347302.4140152049,352809.85972805734,359933.36221727385,365292.0433609831,367421.1369314293,366915.3923571209,366353.9663201445,364457.9201017295,361151.6576563388,356747.7335538815,353329.4166984504,350666.42565001367,350061.21307829925,351617.2591194498,354435.31947774725,356318.3657861043,356837.1755306279,357546.89250961365,356260.181920184,354365.4771996739,352555.119463655,352436.2087499123,354898.3198585713
44312,22702,Briggs,city,TX,TX,,Burnet County,,,,,,,,,,,,,,405628.6384796438,409110.3067989856,412075.793317406,421249.0156136394,432769.6356268264,445232.737357263,454088.72917827335,458785.4916058806,463088.6219745483,469254.211704849,478029.9544117712,489350.73249312537,502137.31055157445,517834.2448421727,534040.0359095889,549829.3918042937,561696.2823815229,566623.4857918458,565154.687087705,560239.0561622827,556423.902397503,551532.8862239273,546886.8381603622,542241.188495911,539719.3442208577,533156.499977983,527152.4480300058,521401.6838644594,521619.7602582385,521555.6076129873,520243.9744786823,516853.04067900527,511689.2884764141,506494.45233894186,501676.356756349,498702.9496239258,498832.4594124148
24404,22719,Donie,city,TX,TX,,Freestone County,151072.1091835515,151534.25357869134,152584.20988583224,154101.85510971618,156181.31716504894,157880.87741581214,159611.12714382893,161436.9973502092,164203.44205017175,166479.34757272297,167886.44280740913,169313.11336158062,172001.30856187263,175596.4200202015,178864.52741309497,181066.408351806,183025.95260761783,185483.2677957737,188907.6020566848,193003.42890622345,196392.8965180011,199396.6333342293,202795.70457763516,206155.526759884,209607.2422242482,211400.46898099847,213692.28048719405,216754.34566925385,220747.1091487261,224982.9498658016,226843.09831262572,226523.6132032991,223174.4998744557,219708.31735460632,216207.70021286345,213391.81580030124,211470.04439916424,210477.5742122165,210515.71411881247,211011.78451972807,212175.37257733755,213543.7638030954,215345.9899190543,217215.4560867343,219167.93388889055,219661.2652754083,218460.865299376,216287.27698244853,213950.57423195985,212297.06609372783
32346,22723,Krugerville,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,275816.8804565041,277323.857327352,278672.7837313076,278988.1000369224,278466.2885030922,277752.649880345,278001.86285693385,279285.2448422523,281592.4932128714,284293.0097878143,287769.2139439268,291528.72299915616,296154.00259005424,300634.305582424,305613.8836868122,310673.5137244687,316722.3656802785,323432.8849623417,330410.6581043824,336425.2521325666,341476.90500464133,346168.6596493671,351813.19578536745,358828.7440673704,367894.8453817346,378491.707195359,389527.9563094794,400269.3768967019,409816.2135466472,418035.968222683,422434.538137164,422445.6680610564,418878.36180620175,414700.8666101422,411127.1955680311,407510.6710820305,402089.14956350974,396660.7421958759,392778.1924785806,391436.60763319774,390851.534138662,390733.2086017573,390830.7054625077,391380.0123872694,391155.1213628776,390632.8006138334,390065.08234926267,390059.5998914617,390740.6914270247,391809.4561290378
5583,22765,Leary,city,TX,TX,"Texarkana, TX-AR",Bowie County,,,,,,,,,,,,,,,,,,,,,,,,,,157694.54926327072,157270.85385438363,157712.1922697247,159136.90571158918,161459.50914754937,162781.50466226667,162733.72088644526,161095.10170252362,159478.71879975186,157299.5480403396,154823.6998415911,152137.405311616,149020.26709558585,147419.1115798216,147310.19692414158,148620.1959396918,149794.25777763367,150176.45618603003,150088.10089691464,149959.5730439806,149696.0343185865,149020.809853195,147944.3466952011,147066.65084045514,147380.47581338484
3886,22783,Bullard,city,TX,TX,"Jacksonville, TX",Cherokee County,249798.5221274228,251029.65588839696,251847.5348405596,252919.74259000528,253820.1793663393,254872.5697726264,256277.81697157453,258530.3784545276,261628.63565527435,264309.0572814778,266849.7905136648,268614.4049102618,270574.6866304058,272669.93449804303,274994.6247026915,277947.56087874534,281717.3635435258,287108.24182298005,293133.6607870849,298519.9008494645,302511.1019684852,305851.3169141141,309450.8307953049,312951.75614590704,316664.5761371016,319722.4013635606,322881.34442396776,326520.1193012264,331674.0440747891,337584.5642209989,342495.79288894887,345654.53527387773,347230.7308343607,348602.9524572453,349545.592351876,349963.72600237204,349786.5402936301,349432.21293445776,350783.26857968984,352843.46730224305,356032.0391388981,359917.2236568729,363139.11472938914,364640.00428459374,364085.1003666056,363287.450085776,362661.7643437631,361510.183776333,360740.2046153477,361185.4025368486
22858,22826,Rye,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Liberty County,93286.51994098997,92346.09336655414,92322.983710033,93666.52069605456,95520.40493696836,96255.39160187468,96856.072603645,97700.69088198784,99789.19147548891,101659.2939549911,103261.28553350588,104618.53487368095,106118.9390617266,107817.2118497376,109919.45136228144,112016.74437172468,113107.40412395836,112928.58238518226,110629.6963524911,108168.43145652702,105603.83304198449,104588.2052895462,103676.5885047962,102962.27343207382,102845.26352070343,102848.1897077539,102744.55939102004,102712.34966623984,102900.2690371358,103169.80974837202,102329.26706050064,100681.35201264576,98511.47398409904,96569.40207432746,95178.56472900916,93532.0371669659,92154.69571846328,91320.55523005009,91688.05895169114,91562.26752576572,91181.99520437904,90664.52973461362,90771.41827993566,90099.72562754016,89319.25324229727,88825.80122035586,88932.04896927408,89023.50241183997,88303.81076453085,87810.42165705063
17434,22916,China Grove,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,266211.41978847125,266365.1691342517,266609.55627699994,267046.21408755245,267333.75321634294,267653.12628677423,269470.5767809047,272905.4544642239,277800.5525651961,282850.0077013502,287487.55294833146,291568.4041106889,295639.94411693426,299843.59090405685,303538.37574417907,307558.71173406654,312435.80932831235,318206.67474748375,321840.92622683843,322166.9212475041,319521.96019328973,317278.95382594137,317346.377154062,319752.6209773312,326494.81887623545,335001.5836125092,346376.68536352186,357015.3149794846,366062.73219490144,372051.18319648295,374733.9986619094,376276.295164278,375468.8093836401,374589.1305696576,373292.4288742712,373338.4561270426,374217.8053440242,373632.6979113444,373094.0051830409,372218.0043166475,373216.86790059606,375077.6312252393,376579.6526522551,377854.3237746984,378520.26969689067,377738.8909134634,376791.8509470004,375325.1156048987,374819.0365475292,375365.52906722826
